BAL,BAL_solar,BAL_wind-on,BAL_wind-off,BAL_hydro-reservoir,BAL_hydro-ror,Name
25121.97996,0,0.482615978,0.768587755,75.58153011,1019.802964,
27905.56094,8.08E-05,0.507960525,0.794419407,75.58153011,1019.802964,
30064.47251,0.039372138,0.536514564,0.814752734,75.58153011,1019.802964,
30271.91579,0.104750706,0.54932913,0.818254078,75.58153011,1019.802964,
30666.89809,0.195726635,0.537522649,0.811185297,75.58153011,1019.802964,
30819.62923,0.28197804,0.503546658,0.781197706,75.58153011,1019.802964,
30599.0518,0.342895834,0.444220841,0.68679915,75.58153011,1019.802964,
30539.67741,0.361593435,0.473715014,0.681099718,75.58153011,1019.802964,
30541.15931,0.347349867,0.487655254,0.695473276,75.58153011,1019.802964,
30531.74007,0.283955548,0.512292528,0.706150999,75.58153011,1019.802964,
30501.85833,0.234100504,0.545195112,0.714128381,75.58153011,1019.802964,
30660.92648,0.145130555,0.574031678,0.726502386,75.58153011,1019.802964,
31106.19889,0.07092056,0.599388285,0.738312632,75.58153011,1019.802964,
31352.27324,0.003278729,0.622097951,0.736136871,75.58153011,1019.802964,
31329.60818,0,0.64394757,0.729787457,75.58153011,1019.802964,
31274.81823,0,0.653923892,0.720822006,75.58153011,1019.802964,
30984.95319,0,0.650086357,0.710730559,75.58153011,1019.802964,
30233.39636,0,0.64528654,0.707222391,75.58153011,1019.802964,
28663.59012,0,0.630446986,0.695198915,75.58153011,1019.802964,
25835.07319,0,0.630853568,0.687123196,75.58153011,1019.802964,
24895.14502,0,0.631387887,0.686286127,75.58153011,1019.802964,
24347.41804,0,0.633370164,0.698639077,75.58153011,1019.802964,
24213.69287,0,0.636089076,0.708955845,75.58153011,1019.802964,
24228.93316,0,0.646310389,0.738448938,75.58153011,1019.802964,
25139.30101,0,0.649612745,0.79027886,75.58153011,1019.802964,
27820.88925,0.000124853,0.657761037,0.820567626,75.58153011,1019.802964,
30064.47251,0.032931676,0.648781011,0.831539653,75.58153011,1019.802964,
30310.5401,0.093871656,0.624584122,0.839632983,75.58153011,1019.802964,
30972.12015,0.154977856,0.594732854,0.847445061,75.58153011,1019.802964,
30931.94965,0.208998963,0.630632917,0.845487167,75.58153011,1019.802964,
30897.45641,0.225158051,0.559917836,0.844279445,75.58153011,1019.802964,
30828.87931,0.210990892,0.569124265,0.837794223,75.58153011,1019.802964,
30790.05538,0.228345594,0.561440746,0.823628644,75.58153011,1019.802964,
30808.38298,0.215158116,0.54990064,0.79430199,75.58153011,1019.802964,
30825.73956,0.213320402,0.527830046,0.75479136,75.58153011,1019.802964,
30918.69369,0.151609149,0.508458664,0.721504269,75.58153011,1019.802964,
31279.70379,0.0940695,0.477660959,0.690610927,75.58153011,1019.802964,
31565.24152,0.008872828,0.463625529,0.652420857,75.58153011,1019.802964,
31624.91364,0,0.456730485,0.596501797,75.58153011,1019.802964,
31301.17452,0,0.447833964,0.549393654,75.58153011,1019.802964,
31034.88804,0,0.434768603,0.54004472,75.58153011,1019.802964,
30350.13543,0,0.414128716,0.546402581,75.58153011,1019.802964,
28862.36187,0,0.391964793,0.51749075,75.58153011,1019.802964,
25891.62587,0,0.393009815,0.562941847,75.58153011,1019.802964,
24946.11855,0,0.379141518,0.586954679,75.58153011,1019.802964,
24412.7319,0,0.365538568,0.61433347,75.58153011,1019.802964,
24312.1534,0,0.350030545,0.64542913,75.58153011,1019.802964,
24353.19849,0,0.321832904,0.673023941,75.58153011,1019.802964,
25260.2625,0,0.302960521,0.695613788,75.58153011,1019.802964,
28235.98895,0.000115425,0.282639421,0.708330342,75.58153011,1019.802964,
30352.09101,0.025617257,0.266752513,0.718321572,75.58153011,1019.802964,
30632.80747,0.08461125,0.247608111,0.729842912,75.58153011,1019.802964,
30988.33654,0.133513656,0.237319787,0.744330806,75.58153011,1019.802964,
31181.0318,0.174378743,0.230751334,0.747586255,75.58153011,1019.802964,
31219.78468,0.203265115,0.230434243,0.76309244,75.58153011,1019.802964,
31210.33837,0.210594518,0.237599044,0.772787096,75.58153011,1019.802964,
31196.81174,0.195503432,0.25327759,0.774832715,75.58153011,1019.802964,
31198.76731,0.18382767,0.260909679,0.773925505,75.58153011,1019.802964,
31198.46958,0.141448119,0.261009631,0.776345143,75.58153011,1019.802964,
31293.81912,0.081609987,0.248920993,0.777100295,75.58153011,1019.802964,
31594.15224,0.045764725,0.254572691,0.767126024,75.58153011,1019.802964,
31686.33496,0.004324841,0.263128538,0.757760722,75.58153011,1019.802964,
31653.33378,0,0.266556657,0.735288096,75.58153011,1019.802964,
31381.77942,0,0.268114296,0.707694396,75.58153011,1019.802964,
30911.4973,0,0.260349503,0.67856492,75.58153011,1019.802964,
30389.85933,0,0.24211697,0.647954192,75.58153011,1019.802964,
29165.42535,0,0.179819864,0.560798451,75.58153011,1019.802964,
26284.23644,0,0.179391464,0.540715403,75.58153011,1019.802964,
25421.64994,0,0.18279401,0.544963214,75.58153011,1019.802964,
25033.10446,0,0.183915847,0.556150732,75.58153011,1019.802964,
24916.88304,0,0.191777216,0.570863186,75.58153011,1019.802964,
24874.22916,0,0.194980718,0.602492131,75.58153011,1019.802964,
25883.43139,0,0.206319194,0.639086782,75.58153011,1019.802964,
29272.54894,0.000351476,0.2176814,0.666780748,75.58153011,1019.802964,
30884.4745,0.032157409,0.226512759,0.682136376,75.58153011,1019.802964,
30772.05258,0.076643098,0.224446394,0.693109646,75.58153011,1019.802964,
31018.28595,0.130101325,0.205918079,0.686057195,75.58153011,1019.802964,
31268.10905,0.174618369,0.182087184,0.671867607,75.58153011,1019.802964,
31299.48623,0.233388774,0.135849449,0.581496847,75.58153011,1019.802964,
31227.01828,0.276934657,0.149405765,0.612600329,75.58153011,1019.802964,
31193.27614,0.280209295,0.168327435,0.66176018,75.58153011,1019.802964,
31197.87749,0.258534449,0.195610497,0.713668271,75.58153011,1019.802964,
31192.58255,0.204361311,0.225235957,0.761220831,75.58153011,1019.802964,
31276.76027,0.144004326,0.253320058,0.797695239,75.58153011,1019.802964,
31579.0422,0.075018651,0.274511945,0.814363422,75.58153011,1019.802964,
31773.4562,0.007174926,0.303284997,0.816731028,75.58153011,1019.802964,
31749.59682,0.00E+00,0.328054777,0.812502729,75.58153011,1019.802964,
31394.84592,0,0.335560503,0.814483789,75.58153011,1019.802964,
30934.24694,0,0.326316655,0.797820303,75.58153011,1019.802964,
30403.89008,0,0.32016369,0.774528166,75.58153011,1019.802964,
29202.79444,0,0.310181984,0.769316803,75.58153011,1019.802964,
26335.52801,0,0.308209489,0.726500654,75.58153011,1019.802964,
25447.23482,0,0.315072729,0.684935863,75.58153011,1019.802964,
25058.54724,0,0.32292946,0.631386088,75.58153011,1019.802964,
24991.33701,0,0.341377855,0.604872285,75.58153011,1019.802964,
24978.14195,0,0.368628542,0.593392636,75.58153011,1019.802964,
25958.69737,0,0.396118995,0.617837092,75.58153011,1019.802964,
29292.80505,0.000771235,0.420788428,0.66906996,75.58153011,1019.802964,
30897.83872,0.087703721,0.449071077,0.711112216,75.58153011,1019.802964,
30829.72853,0.196208254,0.496382821,0.73191424,75.58153011,1019.802964,
31086.51456,0.287273757,0.518966117,0.730479306,75.58153011,1019.802964,
31339.6432,0.319472622,0.543336207,0.731565615,75.58153011,1019.802964,
31387.77133,0.323820714,0.511787375,0.752358058,75.58153011,1019.802964,
31357.29751,0.3020409,0.539375624,0.778837217,75.58153011,1019.802964,
31353.73146,0.292473621,0.570962759,0.789391829,75.58153011,1019.802964,
31351.42402,0.247579992,0.61046467,0.805068316,75.58153011,1019.802964,
31346.48433,0.200978515,0.632119125,0.837993413,75.58153011,1019.802964,
31480.99275,0.143546672,0.64534352,0.863777494,75.58153011,1019.802964,
31857.64745,0.083847678,0.640236165,0.886890312,75.58153011,1019.802964,
31926.9858,0.006010946,0.641925441,0.886758882,75.58153011,1019.802964,
31882.8331,1.41E-07,0.648786496,0.869081982,75.58153011,1019.802964,
31542.184,0,0.652758499,0.839620646,75.58153011,1019.802964,
31117.83761,0,0.651407686,0.800647325,75.58153011,1019.802964,
30653.29026,0,0.638436334,0.759074715,75.58153011,1019.802964,
29531.37175,0,0.512522925,0.736374288,75.58153011,1019.802964,
26389.20992,0,0.530545357,0.710827007,75.58153011,1019.802964,
25563.17712,0,0.542538151,0.670812128,75.58153011,1019.802964,
25170.26542,0,0.532925007,0.617872727,75.58153011,1019.802964,
25043.59791,0,0.524722156,0.564279514,75.58153011,1019.802964,
24982.94631,0,0.518482618,0.530010719,75.58153011,1019.802964,
25056.53245,0,0.515876875,0.529206166,75.58153011,1019.802964,
26024.7099,0.00115323,0.514957307,0.547993544,75.58153011,1019.802964,
27029.40721,0.122010566,0.514387743,0.578759994,75.58153011,1019.802964,
28096.95022,0.270994105,0.558814812,0.611796506,75.58153011,1019.802964,
28815.70549,0.41206914,0.570729923,0.627188577,75.58153011,1019.802964,
29385.31258,0.534340968,0.586506925,0.601248782,75.58153011,1019.802964,
29534.69082,0.603451584,0.47522082,0.471061588,75.58153011,1019.802964,
29531.10109,0.61677089,0.511269654,0.470630272,75.58153011,1019.802964,
29519.32027,0.546899097,0.546168278,0.485277925,75.58153011,1019.802964,
29513.14227,0.480828287,0.58390491,0.511570883,75.58153011,1019.802964,
29537.90838,0.352874599,0.606373698,0.526821397,75.58153011,1019.802964,
29823.26003,0.243335037,0.610434022,0.536710894,75.58153011,1019.802964,
30454.27491,0.156553826,0.578668071,0.560442249,75.58153011,1019.802964,
30730.94489,0.020745761,0.56508036,0.600778545,75.58153011,1019.802964,
30690.26012,9.38E-07,0.576387974,0.605776505,75.58153011,1019.802964,
30439.29344,0,0.578948634,0.570950285,75.58153011,1019.802964,
30054.8638,0,0.574702529,0.534681397,75.58153011,1019.802964,
29179.83165,0,0.563806353,0.503525546,75.58153011,1019.802964,
28306.31524,0,0.513664466,0.503526417,75.58153011,1019.802964,
26434.0985,0,0.521558089,0.507942544,75.58153011,1019.802964,
25614.11344,0,0.526470056,0.517179213,75.58153011,1019.802964,
25171.40223,0,0.52807564,0.548066411,75.58153011,1019.802964,
25049.14491,0,0.535807784,0.596716687,75.58153011,1019.802964,
25028.55723,0,0.545790783,0.646462511,75.58153011,1019.802964,
25066.38308,0,0.552296992,0.683321542,75.58153011,1019.802964,
26013.88487,0.00162181,0.559050078,0.708242465,75.58153011,1019.802964,
27080.06101,0.172280241,0.541711858,0.719876812,75.58153011,1019.802964,
28163.63941,0.369833905,0.540323549,0.721792391,75.58153011,1019.802964,
28898.01898,0.54938558,0.562394343,0.742259381,75.58153011,1019.802964,
29376.59031,0.691490184,0.570372279,0.748886572,75.58153011,1019.802964,
29534.69082,0.773149021,0.487960878,0.731995201,75.58153011,1019.802964,
29537.13021,0.812849338,0.512496495,0.744762549,75.58153011,1019.802964,
29513.60917,0.796523257,0.533403162,0.760432284,75.58153011,1019.802964,
29500.04194,0.723958677,0.550612493,0.777881493,75.58153011,1019.802964,
29530.83719,0.603273744,0.552872824,0.786135392,75.58153011,1019.802964,
29810.57248,0.443403929,0.539481525,0.789530764,75.58153011,1019.802964,
30454.01778,0.250115731,0.531740727,0.787627055,75.58153011,1019.802964,
30730.94489,0.034109223,0.556205078,0.790222387,75.58153011,1019.802964,
30690.26012,2.78E-06,0.563355925,0.78840952,75.58153011,1019.802964,
30454.28168,0,0.547466926,0.781305806,75.58153011,1019.802964,
30103.43516,0,0.518558559,0.767928758,75.58153011,1019.802964,
29213.99332,0,0.483834992,0.743742749,75.58153011,1019.802964,
28323.13048,0,0.453987534,0.709429111,75.58153011,1019.802964,
26865.47718,0,0.424545756,0.688156107,75.58153011,1019.802964,
26129.33658,0,0.39808689,0.677671143,75.58153011,1019.802964,
25755.57971,0,0.381172154,0.674302129,75.58153011,1019.802964,
25696.58595,0,0.37977091,0.677998565,75.58153011,1019.802964,
25711.94974,0,0.377813276,0.68076682,75.58153011,1019.802964,
26600.31228,0,0.377877713,0.686674843,75.58153011,1019.802964,
29737.56996,0.001917243,0.376397276,0.689826872,75.58153011,1019.802964,
31217.92383,0.155352892,0.358051501,0.689749037,75.58153011,1019.802964,
31119.90822,0.347138563,0.326128172,0.681909934,75.58153011,1019.802964,
31207.14448,0.524617009,0.340153382,0.684433564,75.58153011,1019.802964,
31451.41551,0.658957936,0.344992964,0.687695466,75.58153011,1019.802964,
31416.18132,0.741815771,0.322219397,0.685713268,75.58153011,1019.802964,
31387.62585,0.783866955,0.349355715,0.693136811,75.58153011,1019.802964,
31380.39563,0.736508211,0.367948995,0.704343315,75.58153011,1019.802964,
31370.82414,0.647289054,0.372624337,0.713088689,75.58153011,1019.802964,
31377.0901,0.516212014,0.36195897,0.717613705,75.58153011,1019.802964,
31508.73621,0.375604633,0.332464454,0.716120874,75.58153011,1019.802964,
31837.22556,0.222790064,0.318160742,0.716442231,75.58153011,1019.802964,
31915.52979,0.038680072,0.308891274,0.709758785,75.58153011,1019.802964,
31876.59759,6.20E-06,0.294421594,0.695657096,75.58153011,1019.802964,
31574.44423,0,0.275892972,0.666363674,75.58153011,1019.802964,
31198.64551,0,0.259346188,0.626082944,75.58153011,1019.802964,
30725.70746,0,0.243152198,0.562746925,75.58153011,1019.802964,
29623.42253,0,0.207867657,0.482119132,75.58153011,1019.802964,
26826.22357,0,0.190206527,0.412718032,75.58153011,1019.802964,
26064.60635,0,0.180602505,0.390658241,75.58153011,1019.802964,
25719.68746,0,0.171172403,0.362552818,75.58153011,1019.802964,
25652.74113,0,0.162882249,0.337321116,75.58153011,1019.802964,
25636.70067,0,0.148454583,0.301674024,75.58153011,1019.802964,
26591.58324,0,0.133900909,0.277605127,75.58153011,1019.802964,
29751.6007,0.001874757,0.12237634,0.273550725,75.58153011,1019.802964,
31182.29717,0.109235422,0.102615221,0.278652207,75.58153011,1019.802964,
30994.46717,0.229168863,0.078164184,0.292369603,75.58153011,1019.802964,
31087.73933,0.362228361,0.076662427,0.375769662,75.58153011,1019.802964,
31374.75559,0.436441406,0.076858909,0.48587597,75.58153011,1019.802964,
31419.3752,0.506846594,0.068495325,0.581186408,75.58153011,1019.802964,
31415.83621,0.554959328,0.091091236,0.644073594,75.58153011,1019.802964,
31398.02288,0.538428984,0.122013787,0.712062914,75.58153011,1019.802964,
31359.05685,0.477315082,0.159831343,0.772630706,75.58153011,1019.802964,
31346.48433,0.363747855,0.20060449,0.816574953,75.58153011,1019.802964,
31454.74473,0.252215764,0.234298961,0.832146593,75.58153011,1019.802964,
31781.99577,0.136071299,0.265732444,0.827468627,75.58153011,1019.802964,
31915.15085,0.028825833,0.308615139,0.811050605,75.58153011,1019.802964,
31907.87665,1.08E-05,0.347058799,0.795138976,75.58153011,1019.802964,
31523.77858,0,0.364606793,0.776297739,75.58153011,1019.802964,
31087.84422,0,0.373482592,0.763902638,75.58153011,1019.802964,
30585.96162,0,0.376284491,0.737342507,75.58153011,1019.802964,
29480.66212,0,0.398265201,0.717146436,75.58153011,1019.802964,
26737.36837,0,0.383258691,0.649524068,75.58153011,1019.802964,
25979.11927,0,0.361395548,0.573555532,75.58153011,1019.802964,
25664.22252,0,0.350298752,0.514396692,75.58153011,1019.802964,
25579.47978,0,0.332651259,0.484002911,75.58153011,1019.802964,
25544.84613,0,0.320652652,0.458199562,75.58153011,1019.802964,
26494.1208,0,0.320558845,0.408123641,75.58153011,1019.802964,
29705.67513,0.002047289,0.312124919,0.331544225,75.58153011,1019.802964,
31085.74316,0.108024928,0.29555444,0.254045968,75.58153011,1019.802964,
30963.26593,0.262596768,0.290106294,0.20548046,75.58153011,1019.802964,
31102.599,0.408548239,0.306599722,0.205592253,75.58153011,1019.802964,
31410.29429,0.508913781,0.303666147,0.233660181,75.58153011,1019.802964,
31416.77678,0.561710969,0.258073186,0.269978963,75.58153011,1019.802964,
31365.93858,0.588339424,0.258567366,0.350998664,75.58153011,1019.802964,
31350.4733,0.558633679,0.263893611,0.442352018,75.58153011,1019.802964,
31335.70836,0.504321082,0.277723248,0.521426347,75.58153011,1019.802964,
31297.1754,0.421466043,0.279336692,0.579939098,75.58153011,1019.802964,
31370.37415,0.310104618,0.269514158,0.648103123,75.58153011,1019.802964,
31737.42353,0.195799684,0.231579837,0.739187713,75.58153011,1019.802964,
31846.17452,0.035992311,0.253297869,0.825531457,75.58153011,1019.802964,
31908.22852,2.02E-05,0.289345187,0.872119179,75.58153011,1019.802964,
31523.46054,0,0.319075334,0.89074729,75.58153011,1019.802964,
31084.08193,0,0.341139373,0.897718628,75.58153011,1019.802964,
30623.86866,0,0.35362245,0.895122202,75.58153011,1019.802964,
29508.10108,0,0.418291602,0.898930047,75.58153011,1019.802964,
26737.62888,0,0.417435441,0.881900805,75.58153011,1019.802964,
25998.72916,0,0.425554405,0.859572292,75.58153011,1019.802964,
25691.93215,0,0.437484638,0.845109467,75.58153011,1019.802964,
25602.4578,0,0.45192516,0.841529314,75.58153011,1019.802964,
25567.74464,0,0.463465524,0.83675762,75.58153011,1019.802964,
26509.78571,0,0.468000657,0.82870411,75.58153011,1019.802964,
29677.36326,0.003675929,0.475293399,0.82949412,75.58153011,1019.802964,
31087.5025,0.078971325,0.462812627,0.8370349,75.58153011,1019.802964,
30927.51408,0.156755704,0.46709035,0.847832498,75.58153011,1019.802964,
31040.88672,0.236227133,0.50509369,0.850842852,75.58153011,1019.802964,
31288.19599,0.310850672,0.514783383,0.845692212,75.58153011,1019.802964,
31317.77999,0.363674713,0.400787971,0.83049665,75.58153011,1019.802964,
31229.76556,0.393417108,0.43711243,0.829017075,75.58153011,1019.802964,
31186.71244,0.391774292,0.472129157,0.835265409,75.58153011,1019.802964,
31195.47531,0.372410518,0.479107302,0.838011733,75.58153011,1019.802964,
31191.17169,0.32037444,0.469151009,0.815364855,75.58153011,1019.802964,
31283.50329,0.238965969,0.446618702,0.775819192,75.58153011,1019.802964,
31639.70226,0.141762197,0.408977215,0.733626943,75.58153011,1019.802964,
31793.46532,0.022417034,0.406672433,0.708529361,75.58153011,1019.802964,
31784.37765,9.17E-06,0.404609673,0.693434825,75.58153011,1019.802964,
31439.72942,0,0.403279336,0.667103915,75.58153011,1019.802964,
30983.3055,0,0.391853004,0.631122123,75.58153011,1019.802964,
30506.46645,0,0.371762783,0.598987184,75.58153011,1019.802964,
29492.71699,0,0.321882124,0.543922035,75.58153011,1019.802964,
26645.51721,0,0.291058051,0.519284154,75.58153011,1019.802964,
25872.14454,0,0.261707753,0.497077342,75.58153011,1019.802964,
25558.47426,0,0.232136277,0.474457832,75.58153011,1019.802964,
25451.30499,0,0.20219078,0.436172687,75.58153011,1019.802964,
25408.24342,0,0.173519524,0.399535191,75.58153011,1019.802964,
26278.07536,0,0.150319614,0.366789697,75.58153011,1019.802964,
29516.48502,0.003937716,0.131085601,0.3514222,75.58153011,1019.802964,
30975.1381,0.075827794,0.114020517,0.330213354,75.58153011,1019.802964,
30822.26148,0.155706627,0.092609669,0.294425182,75.58153011,1019.802964,
31090.22271,0.228847554,0.077643544,0.250350037,75.58153011,1019.802964,
31288.19599,0.285464494,0.075257285,0.225307644,75.58153011,1019.802964,
31303.69173,0.359822142,0.063462698,0.186612393,75.58153011,1019.802964,
31286.02388,0.404421298,0.067546623,0.178018114,75.58153011,1019.802964,
31278.91885,0.402338629,0.071817266,0.16256318,75.58153011,1019.802964,
31246.33382,0.36293339,0.07156294,0.140752928,75.58153011,1019.802964,
31235.80822,0.287212061,0.067652154,0.122750669,75.58153011,1019.802964,
31344.9246,0.204862804,0.06210869,0.099943695,75.58153011,1019.802964,
31688.27024,0.12570966,0.062198112,0.082441153,75.58153011,1019.802964,
31760.28144,0.01752768,0.073970601,0.080568107,75.58153011,1019.802964,
31746.46384,2.28E-05,0.080152161,0.075001986,75.58153011,1019.802964,
31406.40344,0,0.076447496,0.070134995,75.58153011,1019.802964,
30935.03188,0,0.067122699,0.066425284,75.58153011,1019.802964,
30403.89008,0,0.057824009,0.067995063,75.58153011,1019.802964,
29222.95582,0,0.045683775,0.07443017,75.58153011,1019.802964,
25769.52757,0,0.042513948,0.106587378,75.58153011,1019.802964,
24843.85683,0,0.041366577,0.131828371,75.58153011,1019.802964,
24387.77801,0,0.040272156,0.171018047,75.58153011,1019.802964,
24339.66848,0,0.042434019,0.21659626,75.58153011,1019.802964,
24403.06737,0,0.047564141,0.25605616,75.58153011,1019.802964,
24596.26336,0,0.054542285,0.289390965,75.58153011,1019.802964,
25682.677,0.00579004,0.061564364,0.315166386,75.58153011,1019.802964,
26659.76111,0.10600289,0.058635778,0.330007017,75.58153011,1019.802964,
27726.55133,0.202607858,0.052794028,0.379460618,75.58153011,1019.802964,
28516.96593,0.343258727,0.054000155,0.429958168,75.58153011,1019.802964,
29011.31042,0.456500182,0.066717026,0.480297956,75.58153011,1019.802964,
29007.0677,0.544510079,0.079613749,0.509018222,75.58153011,1019.802964,
28933.16521,0.569654454,0.09358299,0.520556241,75.58153011,1019.802964,
28912.73993,0.516149599,0.111740141,0.537468866,75.58153011,1019.802964,
28776.37067,0.435242878,0.130417899,0.553906148,75.58153011,1019.802964,
28792.73255,0.358921411,0.150259615,0.576307425,75.58153011,1019.802964,
28970.8185,0.257662324,0.148870728,0.605099255,75.58153011,1019.802964,
29751.69544,0.145633032,0.167726321,0.637660339,75.58153011,1019.802964,
30289.35018,0.026114809,0.207618588,0.649073463,75.58153011,1019.802964,
30435.70033,4.42E-05,0.244032879,0.655779065,75.58153011,1019.802964,
30218.87841,0,0.267041031,0.667456559,75.58153011,1019.802964,
29852.67825,0,0.29043075,0.687918036,75.58153011,1019.802964,
28911.50163,0,0.307388338,0.705519965,75.58153011,1019.802964,
28141.74745,0,0.320408701,0.701319903,75.58153011,1019.802964,
26267.7257,0,0.325105929,0.703100333,75.58153011,1019.802964,
25458.45232,0,0.33022262,0.697722671,75.58153011,1019.802964,
24988.1296,0,0.330635203,0.692640105,75.58153011,1019.802964,
24936.66379,0,0.32750894,0.691063839,75.58153011,1019.802964,
25027.38998,0,0.329916697,0.699391531,75.58153011,1019.802964,
25994.58287,0,0.323328047,0.702783464,75.58153011,1019.802964,
27036.70001,0.00540675,0.328685947,0.708244024,75.58153011,1019.802964,
27999.29493,0.143276598,0.307307422,0.701925936,75.58153011,1019.802964,
28519.98387,0.29763928,0.239443168,0.698766009,75.58153011,1019.802964,
29039.45312,0.436883523,0.234106733,0.691363485,75.58153011,1019.802964,
29011.60816,0.555684235,0.251914092,0.690253935,75.58153011,1019.802964,
28869.4263,0.633179616,0.236159897,0.653395096,75.58153011,1019.802964,
28698.89536,0.670372706,0.263737605,0.654020137,75.58153011,1019.802964,
28451.78909,0.613300009,0.268961475,0.660237713,75.58153011,1019.802964,
28427.86881,0.515944282,0.279741575,0.670861232,75.58153011,1019.802964,
28564.27529,0.388748012,0.267146304,0.66693732,75.58153011,1019.802964,
29109.29897,0.269640859,0.255862435,0.65669689,75.58153011,1019.802964,
29785.67779,0.151596248,0.24902155,0.644377134,75.58153011,1019.802964,
30058.21332,0.051781067,0.275138911,0.636360342,75.58153011,1019.802964,
30097.90677,8.65E-05,0.299755915,0.625025654,75.58153011,1019.802964,
29755.34607,0,0.314834822,0.61194382,75.58153011,1019.802964,
28800.43643,0,0.314020478,0.593284777,75.58153011,1019.802964,
27866.45281,0,0.301758701,0.563626865,75.58153011,1019.802964,
26372.94447,0,0.30356947,0.505305466,75.58153011,1019.802964,
25541.47632,0,0.296310859,0.453318008,75.58153011,1019.802964,
25283.49258,0,0.273538404,0.43744216,75.58153011,1019.802964,
25269.35525,0,0.257980622,0.464938487,75.58153011,1019.802964,
25348.66603,0,0.243977315,0.474539246,75.58153011,1019.802964,
26330.95373,0,0.234486146,0.451443616,75.58153011,1019.802964,
29521.47546,0.00E+00,0.217360736,0.416743777,75.58153011,1019.802964,
31070.54515,0.006191976,0.208155543,0.415431519,75.58153011,1019.802964,
30808.48448,0.118100235,0.178741891,0.432316611,75.58153011,1019.802964,
31016.03264,0.236493758,0.128635447,0.476727142,75.58153011,1019.802964,
31201.94089,0.339857867,0.114178668,0.517575394,75.58153011,1019.802964,
31231.59256,0.417306927,0.120567857,0.547478924,75.58153011,1019.802964,
31165.55298,0.446045806,0.12932696,0.535011908,75.58153011,1019.802964,
31236.78262,0.45279262,0.141183673,0.533677033,75.58153011,1019.802964,
31277.44371,0.405462246,0.154879868,0.540876482,75.58153011,1019.802964,
31261.03447,0.341357806,0.160757543,0.545025822,75.58153011,1019.802964,
31337.75867,0.255490065,0.163863213,0.535446498,75.58153011,1019.802964,
31617.16578,0.200303095,0.162057254,0.526628337,75.58153011,1019.802964,
31675.83981,0.12166157,0.174396568,0.537249067,75.58153011,1019.802964,
31667.07694,0.029674821,0.207426628,0.559425286,75.58153011,1019.802964,
31366.56789,6.44E-05,0.231499649,0.565624517,75.58153011,1019.802964,
30954.47937,0,0.246733417,0.549610726,75.58153011,1019.802964,
30389.53791,0,0.249122871,0.534255861,75.58153011,1019.802964,
29107.01183,0,0.246606036,0.512246149,75.58153011,1019.802964,
26276.0149,0,0.250374131,0.497959321,75.58153011,1019.802964,
25393.50555,0,0.237372412,0.444434333,75.58153011,1019.802964,
24918.85214,0,0.220162159,0.384463253,75.58153011,1019.802964,
24799.95788,0,0.205816809,0.328762698,75.58153011,1019.802964,
24810.87256,0,0.184639715,0.275546079,75.58153011,1019.802964,
25866.74133,0,0.173454129,0.227502437,75.58153011,1019.802964,
29271.75724,1.51E-07,0.162565354,0.192508348,75.58153011,1019.802964,
30922.3477,0.018936762,0.14980669,0.174455077,75.58153011,1019.802964,
30792.79251,0.132161135,0.137720674,0.147196674,75.58153011,1019.802964,
31043.49866,0.235877345,0.117106592,0.127737333,75.58153011,1019.802964,
31296.5461,0.349940098,0.099608923,0.110988645,75.58153011,1019.802964,
31317.59391,0.421682826,0.094297438,0.111726778,75.58153011,1019.802964,
31278.85795,0.457335071,0.07161602,0.138415449,75.58153011,1019.802964,
31254.05123,0.471677926,0.064079778,0.140793815,75.58153011,1019.802964,
31246.59433,0.448665046,0.065606606,0.151649867,75.58153011,1019.802964,
31260.99048,0.411505746,0.069944483,0.172405662,75.58153011,1019.802964,
31352.78074,0.345956714,0.080252248,0.196802225,75.58153011,1019.802964,
31714.76863,0.2670473,0.084147764,0.222247786,75.58153011,1019.802964,
31784.91222,0.173410024,0.085275864,0.255761193,75.58153011,1019.802964,
31788.32263,0.049652968,0.098700664,0.305143495,75.58153011,1019.802964,
31447.43669,0.000167624,0.112659105,0.328347317,75.58153011,1019.802964,
31006.38332,0,0.115225129,0.315796962,75.58153011,1019.802964,
30515.8654,0,0.112335503,0.296177918,75.58153011,1019.802964,
29467.87983,0,0.103394837,0.278591837,75.58153011,1019.802964,
26645.51721,0,0.081034249,0.279521564,75.58153011,1019.802964,
25901.63889,0,0.070569006,0.248469755,75.58153011,1019.802964,
25554.51574,0,0.064018071,0.217493112,75.58153011,1019.802964,
25497.82435,0,0.062044526,0.206315126,75.58153011,1019.802964,
25426.17178,0,0.062587707,0.206204122,75.58153011,1019.802964,
26354.39357,0,0.066669149,0.209092694,75.58153011,1019.802964,
29503.44559,1.12E-06,0.072704364,0.210740021,75.58153011,1019.802964,
31010.30124,0.022946854,0.080995641,0.216533242,75.58153011,1019.802964,
30916.29151,0.153038896,0.075065908,0.215166805,75.58153011,1019.802964,
31081.58841,0.277808147,0.067390891,0.219479556,75.58153011,1019.802964,
31296.5461,0.400037845,0.080108485,0.228532041,75.58153011,1019.802964,
31274.622,0.474109805,0.093924551,0.243011974,75.58153011,1019.802964,
31229.76556,0.502969558,0.082948336,0.189597295,75.58153011,1019.802964,
31196.81174,0.461337133,0.089696057,0.198010338,75.58153011,1019.802964,
31152.02296,0.403336069,0.097766554,0.222192333,75.58153011,1019.802964,
